0.132253,Lapras,ice shard.surf.ice beam,Sealeo,powder snow.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Lanturn,water gun.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.blizzard
0.132254,Lapras,ice shard.dragon pulse.surf,Dewgong,ice shard.icy wind.water pulse,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Mantine,bubble.ice beam.aerial ace,Lanturn,water gun.thunderbolt.hydro pump
0.132258,Lapras,ice shard.dragon pulse.surf,Dewgong,ice shard.icy wind.water pulse,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Skarmory,air slash.sky attack.flash cannon,Alolan graveler,rock throw.rock blast.thunderbolt
0.132261,Lapras,ice shard.surf.ice beam,Sealeo,powder snow.body slam.aurora beam,Tropius,razor leaf.leaf blade.aerial aceSkarmory,steel wing.sky attack.flash cannon,Lanturn,water gun.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb
0.132266,Lapras,ice shard.dragon pulse.surf,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial aceSkarmory,steel wing.sky attack.flash cannon,Lanturn,water gun.thunderbolt.hydro pump,Rhyperior,smack down.surf.earthquake
0.132266,Sealeo,water gun.body slam.aurora beam,Cloyster,ice shard.avalanche.hydro pump,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon,Lanturn,water gun.thunderbolt.hydro pump
0.132271,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam,Tropius,razor leaf.leaf blade.aerial aceSkarmory,steel wing.sky attack.flash cannon,Magneton,thunder shock.discharge.magnet bomb,Marshtomp,water gun.surf.mud bomb
0.132281,Lapras,ice shard.dragon pulse.surf,Torterra,razor leaf.stone edge.earthquake,Tropius,razor leaf.leaf blade.aerial aceSkarmory,air slash.sky attack.flash cannon,Lanturn,water gun.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb
0.132282,Lapras,water gun.surf.blizzard,Lapras,ice shard.dragon pulse.surf,Piloswine,powder snow.avalanche.stone edgeAbomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam,Tropius,razor leaf.leaf blade.aerial ace
0.132288,Lapras,ice shard.surf.ice beam,Walrein,frost breath.water pulse.blizzard,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.earthquake,Tropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon
0.132289,Lapras,ice shard.dragon pulse.surf,Sealeo,water gun.body slam.aurora beam,Torterra,razor leaf.stone edge.solar beamTropius,razor leaf.leaf blade.aerial ace,Skarmory,air slash.sky attack.flash cannon,Lanturn,water gun.thunderbolt.hydro pump
0.132291,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake,Tropius,razor leaf.leaf blade.aerial aceLanturn,water gun.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb,Charizard,fire spin.blast burn.dragon claw
0.132291,Lapras,ice shard.dragon pulse.surf,Sealeo,powder snow.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Whiscash,mud shot.mud bomb.water pulse,Quagsire,mud shot.stone edge.earthquake
0.132291,Sealeo,water gun.body slam.aurora beam,Froslass,powder snow.avalanche.shadow ball,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.solar beam,Tropius,razor leaf.leaf blade.aerial ace,Magneton,thunder shock.discharge.magnet bomb
0.132295,Dewgong,ice shard.icy wind.water pulse,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquakeTropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Lanturn,water gun.thunderbolt.hydro pump
0.132296,Altaria,dragon breat.sky attack.dragon pulse,Alolan sandslash,powder snow.gyro ball.bulldoze,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Lanturn,water gun.thunderbolt.hydro pump,Quagsire,mud shot.stone edge.earthquake
0.132299,Sealeo,water gun.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beamTropius,razor leaf.leaf blade.aerial ace,Lanturn,water gun.thunderbolt.hydro pump,Charizard,fire spin.blast burn.dragon claw
0.132299,Lapras,ice shard.dragon pulse.surf,Alolan sandslash,powder snow.gyro ball.bulldoze,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon,Charizard,fire spin.blast burn.dragon claw
0.132301,Lapras,water gun.surf.blizzard,Lapras,ice shard.dragon pulse.surf,Abomasnow,razor leaf.outrage.blizzardTropius,air slash.leaf blade.aerial ace,Lanturn,water gun.thunderbolt.hydro pump,Quagsire,mud shot.stone edge.earthquake
0.132305,Alolan sandslash,powder snow.gyro ball.bulldoze,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquakeTropius,razor leaf.leaf blade.aerial ace,Alolan graveler,rock throw.rock blast.thunderbolt,Quagsire,mud shot.stone edge.earthquake
0.132306,Lapras,water gun.surf.blizzard,Walrein,waterfall.water pulse.earthquake,Alolan sandslash,powder snow.gyro ball.bulldozeAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Magneton,thunder shock.discharge.magnet bomb
0.132307,Lapras,ice shard.surf.ice beam,Walrein,waterfall.water pulse.earthquake,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Lanturn,water gun.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.water pulse
0.13231,Lapras,ice shard.dragon pulse.surf,Froslass,powder snow.avalanche.shadow ball,Alolan sandslash,powder snow.gyro ball.bulldozeAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Lanturn,water gun.thunderbolt.hydro pump
0.132311,Lapras,water gun.surf.blizzard,Walrein,waterfall.water pulse.earthquake,Sealeo,water gun.body slam.aurora beamAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Alolan graveler,rock throw.rock blast.thunderbolt
0.132311,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.surf.ice beam,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.solar beam,Tropius,razor leaf.leaf blade.aerial ace,Whiscash,mud shot.mud bomb.water pulse
0.132315,Alolan ninetales,powder snow.ice beam.psyshock,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquakeTropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon,Quagsire,mud shot.stone edge.earthquake
0.132315,Lapras,water gun.surf.blizzard,Lapras,ice shard.dragon pulse.surf,Sealeo,water gun.body slam.aurora beamAbomasnow,razor leaf.outrage.blizzard,Skarmory,steel wing.sky attack.flash cannon,Steelix,dragon tail.crunch.heavy slam
0.132318,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.dragon pulse.surf,Walrein,waterfall.water pulse.earthquakeAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Alolan graveler,rock throw.rock blast.thunderbolt
0.132319,Lapras,ice shard.surf.ice beam,Cloyster,ice shard.avalanche.hydro pump,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Magneton,thunder shock.discharge.magnet bomb,Quagsire,mud shot.stone edge.earthquake
0.132322,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.dragon pulse.surf,Sealeo,water gun.body slam.aurora beamAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Whiscash,mud shot.mud bomb.water pulse
0.132326,Lapras,ice shard.dragon pulse.surf,Dewgong,ice shard.icy wind.water pulse,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.earthquake,Skarmory,steel wing.sky attack.flash cannon,Magneton,thunder shock.discharge.magnet bomb
0.132328,Sealeo,water gun.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquakeTropius,razor leaf.leaf blade.aerial ace,Skarmory,air slash.sky attack.flash cannon,Mantine,bubble.ice beam.aerial ace
0.132333,Lapras,ice shard.dragon pulse.surf,Sealeo,water gun.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.earthquake,Alolan golem,rock throw.rock blast.wild charge,Quagsire,mud shot.stone edge.earthquake
0.132334,Lapras,ice shard.surf.ice beam,Sealeo,powder snow.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Steelix,dragon tail.crunch.heavy slam,Alolan graveler,rock throw.rock blast.thunderbolt
0.132335,Lapras,ice shard.dragon pulse.surf,Sealeo,water gun.body slam.aurora beam,Dewgong,ice shard.icy wind.water pulseAbomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam,Skarmory,steel wing.sky attack.flash cannon
0.13235,Lapras,water gun.surf.blizzard,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beamTropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon,Whiscash,mud shot.mud bomb.blizzard
0.132357,Lapras,ice shard.dragon pulse.surf,Dewgong,ice shard.icy wind.water pulse,Alolan sandslash,powder snow.gyro ball.bulldozeAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Skarmory,air slash.sky attack.flash cannon
0.132366,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake,Tropius,razor leaf.leaf blade.aerial aceSkarmory,steel wing.sky attack.flash cannon,Magneton,thunder shock.discharge.magnet bomb,Marshtomp,water gun.surf.mud bomb
0.13237,Altaria,dragon breat.sky attack.dragon pulse,Lapras,water gun.surf.blizzard,Sealeo,powder snow.body slam.aurora beamAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Quagsire,mud shot.stone edge.earthquake
0.132371,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.surf.ice beam,Froslass,powder snow.avalanche.shadow ballAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon
0.132374,Lapras,ice shard.dragon pulse.surf,Sealeo,powder snow.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzardSkarmory,steel wing.sky attack.flash cannon,Alolan golem,rock throw.rock blast.wild charge,Lanturn,water gun.thunderbolt.hydro pump
0.132374,Lapras,water gun.surf.blizzard,Lapras,ice shard.dragon pulse.surf,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Whiscash,mud shot.mud bomb.water pulse
0.132374,Sealeo,water gun.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beamTropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon,Marshtomp,water gun.surf.mud bomb
0.132377,Lapras,water gun.surf.blizzard,Lapras,ice shard.dragon pulse.surf,Piloswine,powder snow.avalanche.stone edgeAbomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake,Tropius,razor leaf.leaf blade.aerial ace
0.132378,Sealeo,powder snow.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial aceSkarmory,air slash.sky attack.flash cannon,Alolan golem,rock throw.rock blast.wild charge,Magneton,thunder shock.discharge.magnet bomb
0.13238,Lapras,water gun.surf.blizzard,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beamLanturn,water gun.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb,Quagsire,mud shot.stone edge.earthquake
0.132384,Lapras,ice shard.dragon pulse.surf,Alolan ninetales,powder snow.ice beam.psyshock,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Alolan graveler,rock throw.rock blast.thunderbolt,Lanturn,water gun.thunderbolt.hydro pump
0.132384,Lapras,water gun.surf.blizzard,Lapras,ice shard.dragon pulse.surf,Sealeo,powder snow.body slam.aurora beamFroslass,powder snow.avalanche.shadow ball,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace
0.132384,Lapras,water gun.surf.blizzard,Lapras,ice shard.dragon pulse.surf,Abomasnow,razor leaf.outrage.blizzardSkarmory,steel wing.sky attack.flash cannon,Alolan graveler,rock throw.rock blast.thunderbolt,Quagsire,mud shot.stone edge.earthquake
0.132385,Lapras,ice shard.dragon pulse.surf,Sealeo,water gun.body slam.aurora beam,Torterra,razor leaf.stone edge.earthquakeTropius,razor leaf.leaf blade.aerial ace,Skarmory,air slash.sky attack.flash cannon,Lanturn,water gun.thunderbolt.hydro pump
0.132385,Lapras,water gun.surf.blizzard,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial aceMantine,bubble.ice beam.aerial ace,Magneton,thunder shock.discharge.magnet bomb,Quagsire,mud shot.stone edge.earthquake
0.132387,Sealeo,water gun.body slam.aurora beam,Froslass,powder snow.avalanche.shadow ball,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.earthquake,Tropius,razor leaf.leaf blade.aerial ace,Magneton,thunder shock.discharge.magnet bomb
0.132394,Sealeo,water gun.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquakeTropius,razor leaf.leaf blade.aerial ace,Lanturn,water gun.thunderbolt.hydro pump,Charizard,fire spin.blast burn.dragon claw
0.132406,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.surf.ice beam,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.earthquake,Tropius,razor leaf.leaf blade.aerial ace,Whiscash,mud shot.mud bomb.water pulse
0.13241,Lapras,water gun.surf.blizzard,Walrein,waterfall.water pulse.earthquake,Sealeo,water gun.body slam.aurora beamAlolan sandslash,powder snow.gyro ball.bulldoze,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace
0.132415,Lapras,ice shard.surf.ice beam,Walrein,waterfall.water pulse.earthquake,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Skarmory,air slash.sky attack.flash cannon,Steelix,dragon tail.crunch.heavy slam
0.132417,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.dragon pulse.surf,Walrein,waterfall.water pulse.earthquakeAlolan sandslash,powder snow.gyro ball.bulldoze,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace
0.132422,Lapras,ice shard.surf.ice beam,Sealeo,water gun.body slam.aurora beam,Cloyster,ice shard.avalanche.hydro pumpAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Quagsire,mud shot.stone edge.earthquake
0.132428,Lapras,ice shard.dragon pulse.surf,Sealeo,powder snow.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzardSkarmory,air slash.sky attack.flash cannon,Lanturn,water gun.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb
0.13243,Lapras,ice shard.dragon pulse.surf,Sealeo,water gun.body slam.aurora beam,Dewgong,ice shard.icy wind.water pulseAbomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake,Skarmory,steel wing.sky attack.flash cannon
0.132433,Lapras,ice shard.surf.ice beam,Sealeo,powder snow.body slam.aurora beam,Alolan sandslash,powder snow.gyro ball.bulldozeAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Steelix,dragon tail.crunch.heavy slam
0.132437,Walrein,waterfall.water pulse.earthquake,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial aceAlolan golem,rock throw.rock blast.wild charge,Lanturn,water gun.thunderbolt.hydro pump,Quagsire,mud shot.stone edge.earthquake
0.132439,Lapras,ice shard.dragon pulse.surf,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial aceSkarmory,steel wing.sky attack.flash cannon,Steelix,dragon tail.crunch.heavy slam,Whiscash,mud shot.mud bomb.water pulse
0.132441,Altaria,dragon breat.sky attack.dragon pulse,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beamTropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Quagsire,mud shot.stone edge.earthquake
0.132441,Lapras,water gun.surf.blizzard,Lapras,ice shard.dragon pulse.surf,Tropius,razor leaf.leaf blade.aerial aceLanturn,water gun.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb,Quagsire,mud shot.stone edge.earthquake
0.132445,Lapras,water gun.surf.blizzard,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquakeTropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon,Whiscash,mud shot.mud bomb.blizzard
0.132454,Lapras,ice shard.dragon pulse.surf,Froslass,powder snow.avalanche.shadow ball,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.solar beam,Tropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge
0.132464,Sealeo,water gun.body slam.aurora beam,Alolan ninetales,powder snow.ice beam.psyshock,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.solar beam,Tropius,razor leaf.leaf blade.aerial ace,Magneton,thunder shock.discharge.magnet bomb
0.132468,Lapras,ice shard.dragon pulse.surf,Walrein,waterfall.water pulse.earthquake,Abomasnow,razor leaf.outrage.blizzardSkarmory,steel wing.sky attack.flash cannon,Magneton,thunder shock.discharge.magnet bomb,Quagsire,mud shot.stone edge.earthquake
0.13247,Sealeo,water gun.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquakeTropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon,Marshtomp,water gun.surf.mud bomb
0.132475,Lapras,water gun.surf.blizzard,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquakeLanturn,water gun.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb,Quagsire,mud shot.stone edge.earthquake
0.132483,Lapras,ice shard.surf.ice beam,Piloswine,powder snow.avalanche.stone edge,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.solar beam,Tropius,razor leaf.leaf blade.aerial ace,Magneton,thunder shock.discharge.magnet bomb
0.132483,Lapras,ice shard.dragon pulse.surf,Cloyster,ice shard.avalanche.hydro pump,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Skarmory,air slash.sky attack.flash cannon,Lanturn,water gun.thunderbolt.hydro pump
0.132483,Lapras,ice shard.dragon pulse.surf,Alolan sandslash,powder snow.gyro ball.bulldoze,Alolan ninetales,powder snow.ice beam.psyshockAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Lanturn,water gun.thunderbolt.hydro pump
0.132483,Lapras,water gun.surf.blizzard,Lapras,ice shard.dragon pulse.surf,Alolan sandslash,powder snow.gyro ball.bulldozeAbomasnow,razor leaf.outrage.blizzard,Skarmory,steel wing.sky attack.flash cannon,Quagsire,mud shot.stone edge.earthquake
0.132483,Lapras,water gun.surf.blizzard,Sealeo,water gun.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.solar beam,Lanturn,water gun.thunderbolt.hydro pump,Quagsire,mud shot.stone edge.earthquake
0.132488,Lapras,ice shard.surf.ice beam,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial aceSkarmory,air slash.sky attack.flash cannon,Whiscash,mud shot.mud bomb.water pulse,Quagsire,mud shot.stone edge.earthquake
0.132488,Lapras,water gun.surf.blizzard,Sealeo,water gun.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Mantine,bubble.ice beam.aerial ace,Quagsire,mud shot.stone edge.earthquake
0.132491,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.dragon pulse.surf,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.solar beam,Lanturn,water gun.thunderbolt.hydro pump,Quagsire,mud shot.stone edge.earthquake
0.132494,Lapras,ice shard.dragon pulse.surf,Sealeo,water gun.body slam.aurora beam,Piloswine,powder snow.avalanche.stone edgeAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Magneton,thunder shock.discharge.magnet bomb
0.132496,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.dragon pulse.surf,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Mantine,bubble.ice beam.aerial ace,Quagsire,mud shot.stone edge.earthquake
0.1325,Lapras,water gun.surf.blizzard,Lapras,ice shard.dragon pulse.surf,Walrein,waterfall.water pulse.earthquakeAbomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam,Magneton,thunder shock.discharge.magnet bomb
0.132502,Lapras,ice shard.surf.ice beam,Abomasnow,razor leaf.outrage.blizzard,Tropius,air slash.leaf blade.aerial aceLanturn,water gun.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb,Quagsire,mud shot.stone edge.earthquake
0.132515,Lapras,ice shard.surf.ice beam,Sealeo,water gun.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzardSkarmory,steel wing.sky attack.flash cannon,Steelix,dragon tail.crunch.heavy slam,Magneton,thunder shock.discharge.magnet bomb
0.132517,Altaria,dragon breat.sky attack.dragon pulse,Lapras,water gun.surf.blizzard,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon,Steelix,dragon tail.crunch.heavy slam
0.132521,Lapras,ice shard.surf.ice beam,Sealeo,powder snow.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.solar beam,Skarmory,air slash.sky attack.flash cannon,Lanturn,water gun.thunderbolt.hydro pump
0.132526,Lapras,ice shard.surf.ice beam,Sealeo,powder snow.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Skarmory,air slash.sky attack.flash cannon,Mantine,bubble.ice beam.aerial ace
0.132533,Walrein,waterfall.water pulse.earthquake,Dewgong,ice shard.icy wind.water pulse,Abomasnow,razor leaf.outrage.blizzardTropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon,Lanturn,water gun.thunderbolt.hydro pump
0.132533,Walrein,waterfall.water pulse.earthquake,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beamTropius,razor leaf.leaf blade.aerial ace,Steelix,dragon tail.crunch.heavy slam,Lanturn,water gun.thunderbolt.hydro pump
0.132534,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.surf.ice beam,Alolan sandslash,powder snow.gyro ball.bulldozeAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Alolan graveler,rock throw.rock blast.thunderbolt
0.132536,Altaria,dragon breat.sky attack.dragon pulse,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquakeTropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Quagsire,mud shot.stone edge.earthquake
0.132537,Altaria,dragon breat.sky attack.dragon pulse,Dewgong,ice shard.icy wind.water pulse,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.solar beam,Tropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon
0.132542,Lapras,ice shard.dragon pulse.surf,Sealeo,powder snow.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.solar beam,Tropius,air slash.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon
0.132544,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.surf.ice beam,Alolan ninetales,powder snow.ice beam.psyshockAbomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon
0.132545,Lapras,water gun.surf.blizzard,Lapras,ice shard.dragon pulse.surf,Sealeo,water gun.body slam.aurora beamTropius,razor leaf.leaf blade.aerial ace,Lanturn,water gun.thunderbolt.hydro pump,Quagsire,mud shot.stone edge.earthquake
0.13255,Lapras,ice shard.dragon pulse.surf,Froslass,powder snow.avalanche.shadow ball,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.earthquake,Tropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge
0.132557,Lapras,water gun.surf.blizzard,Lapras,ice shard.dragon pulse.surf,Sealeo,powder snow.body slam.aurora beamAlolan ninetales,powder snow.ice beam.psyshock,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace
0.132558,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Steelix,dragon tail.crunch.heavy slamAlolan graveler,rock throw.rock blast.thunderbolt,Lanturn,water gun.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb
0.132559,Sealeo,water gun.body slam.aurora beam,Alolan ninetales,powder snow.ice beam.psyshock,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.earthquake,Tropius,razor leaf.leaf blade.aerial ace,Magneton,thunder shock.discharge.magnet bomb
0.13256,Lapras,ice shard.surf.ice beam,Walrein,waterfall.water pulse.earthquake,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.solar beam,Skarmory,steel wing.sky attack.flash cannon,Quagsire,mud shot.stone edge.earthquake
0.132562,Sealeo,water gun.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial aceSkarmory,steel wing.sky attack.flash cannon,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.blizzard
0.132572,Lapras,ice shard.dragon pulse.surf,Walrein,waterfall.water pulse.earthquake,Sealeo,water gun.body slam.aurora beamAbomasnow,razor leaf.outrage.blizzard,Skarmory,steel wing.sky attack.flash cannon,Quagsire,mud shot.stone edge.earthquake
0.132572,Lapras,ice shard.surf.ice beam,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial aceAlolan golem,rock throw.rock blast.wild charge,Lanturn,charge beam.thunderbolt.hydro pump,Quagsire,mud shot.stone edge.earthquake
0.132573,Lapras,ice shard.dragon pulse.surf,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,razor leaf.outrage.blizzardTorterra,razor leaf.stone edge.solar beam,Tropius,razor leaf.leaf blade.aerial ace,Quagsire,mud shot.stone edge.earthquake
0.132575,Lapras,ice shard.surf.ice beam,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial aceAlolan golem,rock throw.rock blast.wild charge,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.water pulse
